4730598.063	2049117.041	1866
4730663.257	2049116.946	1842
4730728.451	2049116.851	1838
4730793.645	2049116.756	1837
4730858.838	2049116.661	1836
4730924.032	2049116.566	1832
4730989.226	2049116.471	1826
4731054.42	2049116.376	1804
4731119.613	2049116.281	1776
4731184.807	2049116.185	1796
4731250.001	2049116.09	1859
4731315.194	2049115.995	1889
4731380.388	2049115.9	1901
4731445.581	2049115.805	1907
4731510.775	2049115.71	1915
4731575.969	2049115.615	1931
4731641.162	2049115.52	1937
4731706.356	2049115.425	1938
4731771.549	2049115.33	1940
4731836.743	2049115.235	1942
4731901.937	2049115.14	1939
4731967.13	2049115.045	1947
4732032.324	2049114.95	1935
4732097.517	2049114.855	1922
4732162.711	2049114.76	1927
4732227.904	2049114.665	1920
4732293.098	2049114.57	1926
4732358.291	2049114.475	1936
4732423.485	2049114.38	1941
4732488.678	2049114.285	1941
4732553.871	2049114.19	1946
4732619.065	2049114.095	1960
4732684.258	2049114	1959
4732749.451	2049113.905	1942
4732814.645	2049113.81	1926
4732879.838	2049113.715	1910
4732945.032	2049113.62	1909
4733010.225	2049113.525	1900
4733075.418	2049113.43	1876
4733140.612	2049113.335	1865
4733205.805	2049113.24	1846
4733270.998	2049113.144	1812
4733336.191	2049113.049	1793
4733401.385	2049112.954	1765
4733466.578	2049112.859	1747
4733531.771	2049112.764	1735
4733596.964	2049112.669	1714
4733662.158	2049112.574	1679
4733727.351	2049112.479	1661
4733792.544	2049112.384	1641
4733857.737	2049112.289	1623
4733922.93	2049112.194	1600
4733988.123	2049112.099	1588
4734053.317	2049112.004	1577
4734118.51	2049111.909	1563
4734183.703	2049111.814	1581
4734248.896	2049111.719	1610
4734314.089	2049111.624	1649
4734379.282	2049111.529	1673
4734444.475	2049111.434	1669
4734509.668	2049111.339	1672
4734574.861	2049111.244	1681
4734640.054	2049111.149	1694
4734705.247	2049111.054	1716
4734770.44	2049110.959	1739
4734835.633	2049110.864	1756
4734900.826	2049110.769	1772
4734966.019	2049110.674	1771
4735031.212	2049110.579	1785
4735096.405	2049110.484	1798
4735161.598	2049110.389	1824
4735226.791	2049110.294	1849
4735291.984	2049110.199	1873
4735357.176	2049110.104	1894
4735422.369	2049110.009	1913
4735487.562	2049109.913	1935
4735552.755	2049109.818	1964
4735617.948	2049109.723	1978
4735683.141	2049109.628	2028
4735748.333	2049109.533	2061
4735813.526	2049109.438	2055
4735878.719	2049109.343	2028
4735943.912	2049109.248	1992
4736009.105	2049109.153	1975
4736074.297	2049109.058	1932
4736139.49	2049108.963	1889
4736204.683	2049108.868	1860
4736269.875	2049108.773	1835
4736335.068	2049108.678	1817
4736400.261	2049108.583	1805
4736465.453	2049108.488	1777
4736530.646	2049108.393	1753
4736595.839	2049108.298	1744
4736661.031	2049108.203	1720
4736726.224	2049108.108	1693
4736791.417	2049108.013	1675
4736856.609	2049107.918	1661
